"21:30","1.11","https://betcity.by/ru/line/soccer/9800/7225890","Нортхэмптон","Нортхэмптон","Футбол. Англия. 2-я лига. Плей-офф. Финал. Лондон."
"22:00","1.28","https://betcity.by/ru/line/soccer/445/5961512","Кристал Пэлас","Кристал Пэлас","Футбол. Англия. Премьер-лига."
"23:00","1.37","https://betcity.by/ru/line/soccer/75175/6005771","Хетафе","Хетафе","Футбол. Испания. Примера Дивизион."
"23:15","1.39","https://betcity.by/ru/line/soccer/1324/7115326","Пасош Феррейра","Пасош Феррейра","Футбол. Португалия. Примейра-лига."
